url_path,views_total,views_unique
/systemsomicslab/MsdialWorkbench/releases,1571,894
/systemsomicslab/MsdialWorkbench,712,412
/systemsomicslab/MsdialWorkbench/releases/tag/MSDIAL-v5.5.250530,355,240
/systemsomicslab/MsdialWorkbench/issues,178,79
/systemsomicslab/MsdialWorkbench/releases/tag/MSFINDER-v3.61,144,110
/systemsomicslab/MsdialWorkbench/discussions,78,40
/systemsomicslab/MsdialWorkbench/compare/MSDIAL-v5.5.250404...MSDIAL-v5.5.250530,47,45
/systemsomicslab/MsdialWorkbench/pulls,47,32
/systemsomicslab/MsdialWorkbench/tags,42,12
/systemsomicslab/MsdialWorkbench/releases/tag/MSDIAL-v5.6.250526-alpha,36,24
