referrer,views_total,views_unique
systemsomicslab.github.io,1902,781
Google,200,65
Bing,71,29
github.com,58,23
chatgpt.com,22,12
Yahoo,8,2
enauczanie.pg.edu.pl,7,5
statics.teams.cdn.office.net,6,2
doubao.com,5,1
learn.inha.ac.kr,4,3
