referrer,views_total,views_unique
systemsomicslab.github.io,1697,636
Bing,150,59
cn.bing.com,140,66
Google,123,48
github.com,84,26
chatgpt.com,11,7
prime.psc.riken.jp,11,6
nature.com,11,4
DuckDuckGo,5,2
ecosia.org,4,3
