referrer,views_total,views_unique
systemsomicslab.github.io,1597,633
Bing,217,81
Google,209,76
cn.bing.com,151,63
github.com,119,13
DuckDuckGo,13,5
nature.com,6,3
chatgpt.com,5,4
prime.psc.riken.jp,3,3
zenodo.org,2,2
