time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-28 00:00:00+00:00,3.0,2.0,395,114
2024-06-29 00:00:00+00:00,1.0,1.0,107,26
2024-06-30 00:00:00+00:00,5.0,3.0,240,37
2024-07-01 00:00:00+00:00,4.0,2.0,442,112
2024-07-02 00:00:00+00:00,1.0,1.0,426,85
2024-07-03 00:00:00+00:00,2.0,2.0,661,108
2024-07-04 00:00:00+00:00,3.0,2.0,620,87
2024-07-05 00:00:00+00:00,4.0,3.0,236,91
2024-07-06 00:00:00+00:00,1.0,1.0,108,33
2024-07-07 00:00:00+00:00,3.0,3.0,56,32
2024-07-08 00:00:00+00:00,4.0,3.0,272,84
2024-07-09 00:00:00+00:00,4.0,2.0,400,113
2024-07-10 00:00:00+00:00,1.0,1.0,378,136
2024-07-11 00:00:00+00:00,,,437,113
