referrer,views_total,views_unique
systemsomicslab.github.io,1773,571
Google,214,61
github.com,99,12
Bing,54,16
trello.com,19,2
chatgpt.com,13,3
nature.com,9,2
DuckDuckGo,3,2
qwant.com,3,2
chromxhealth.feishu.cn,2,1
