time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-05 00:00:00+00:00,176,53,163,65
2026-09-06 00:00:00+00:00,196,54,139,45
2026-09-07 00:00:00+00:00,118,50,364,135
2026-09-08 00:00:00+00:00,417,51,475,160
2026-09-09 00:00:00+00:00,131,60,517,153
2026-09-10 00:00:00+00:00,127,50,407,148
2026-09-11 00:00:00+00:00,113,54,267,115
2026-09-12 00:00:00+00:00,118,49,63,22
2026-09-13 00:00:00+00:00,108,47,60,27
2026-09-14 00:00:00+00:00,152,68,444,173
2026-09-15 00:00:00+00:00,139,74,331,144
2026-09-16 00:00:00+00:00,1157,58,383,157
2026-09-17 00:00:00+00:00,163,80,356,132
2026-09-18 00:00:00+00:00,265,61,346,135
