referrer,views_total,views_unique
systemsomicslab.github.io,1679,385
prime.psc.riken.jp,781,271
Google,103,32
github.com,41,13
Bing,23,12
cn.bing.com,15,7
DuckDuckGo,3,2
grpmail.jp,3,2
shin.massbank.jp,2,1
mail.google.com,1,1
