referrer,views_total,views_unique
systemsomicslab.github.io,2230,639
github.com,904,20
Google,135,38
Bing,24,7
prime.psc.riken.jp,14,9
biorxiv.org,10,1
cn.bing.com,7,3
mail.google.com,7,1
lms.uwa.edu.au,4,3
DuckDuckGo,2,2
