referrer,views_total,views_unique
systemsomicslab.github.io,1950,628
Google,194,54
github.com,88,23
Bing,29,10
prime.psc.riken.jp,9,7
cn.bing.com,8,6
mail.google.com,7,5
mail.yahoo.co.jp,7,2
zenodo.org,5,4
chatgpt.com,5,4
