referrer,views_total,views_unique
systemsomicslab.github.io,1554,570
Google,204,50
Bing,132,61
cn.bing.com,111,51
github.com,58,22
nature.com,29,2
DuckDuckGo,16,5
zenodo.org,7,5
chatgpt.com,7,4
prime.psc.riken.jp,6,3
