referrer,views_total,views_unique
systemsomicslab.github.io,924,284
Bing,86,38
Google,59,29
cn.bing.com,44,30
github.com,25,7
zenodo.org,24,2
copilot.microsoft.com,16,1
chatgpt.com,5,3
sites.google.com,4,2
nature.com,4,1
