referrer,views_total,views_unique
systemsomicslab.github.io,1857,715
Google,168,47
github.com,128,29
Bing,95,45
cn.bing.com,64,33
DuckDuckGo,17,3
prime.psc.riken.jp,8,5
nature.com,5,2
chatgpt.com,5,2
zenodo.org,4,4
