time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-10 00:00:00+00:00,5.0,5.0,109,37
2025-08-11 00:00:00+00:00,5.0,5.0,286,118
2025-08-12 00:00:00+00:00,10.0,8.0,264,105
2025-08-13 00:00:00+00:00,2.0,2.0,323,112
2025-08-14 00:00:00+00:00,2.0,2.0,295,117
2025-08-15 00:00:00+00:00,1.0,1.0,193,74
2025-08-16 00:00:00+00:00,8.0,4.0,109,45
2025-08-17 00:00:00+00:00,6.0,6.0,75,43
2025-08-18 00:00:00+00:00,9.0,9.0,475,118
2025-08-19 00:00:00+00:00,6.0,6.0,147,75
2025-08-20 00:00:00+00:00,34.0,20.0,94,54
2025-08-21 00:00:00+00:00,11.0,8.0,476,156
2025-08-22 00:00:00+00:00,12.0,10.0,334,125
2025-08-23 00:00:00+00:00,,,271,49
