referrer,views_total,views_unique
systemsomicslab.github.io,1814,597
Google,242,65
github.com,34,16
chatgpt.com,17,3
nature.com,15,7
Bing,15,6
summerofcode.withgoogle.com,7,1
yandex.ru,7,1
cn.bing.com,6,5
chromxhealth.feishu.cn,2,1
