referrer,views_total,views_unique
systemsomicslab.github.io,1998,635
Google,273,62
github.com,38,14
Bing,33,6
DuckDuckGo,15,2
nature.com,10,7
zenodo.org,10,2
prime.psc.riken.jp,7,5
cn.bing.com,7,4
search.brave.com,2,1
