referrer,views_total,views_unique
prime.psc.riken.jp,1621,540
Google,56,18
github.com,22,10
Bing,13,9
cn.bing.com,10,5
systemsomicslab.github.io,7,3
chat.openai.com,1,1
t.co,1,1
biorxiv.org,1,1
DuckDuckGo,1,1
