referrer,views_total,views_unique
systemsomicslab.github.io,1432,699
Google,160,85
Bing,87,47
github.com,71,29
chatgpt.com,12,8
statics.teams.cdn.office.net,6,3
enauczanie.pg.edu.pl,5,2
nature.com,4,1
prime.psc.riken.jp,4,1
doubao.com,3,2
