referrer,views_total,views_unique
systemsomicslab.github.io,2093,878
Google,188,93
github.com,147,38
Bing,81,43
nature.com,13,7
statics.teams.cdn.office.net,9,6
chatgpt.com,8,4
DuckDuckGo,6,2
Baidu,5,3
Yahoo,4,3
