referrer,views_total,views_unique
systemsomicslab.github.io,2267,684
Google,405,63
github.com,401,20
Bing,23,8
prime.psc.riken.jp,19,12
mail.google.com,9,2
statics.teams.cdn.office.net,6,3
cn.bing.com,4,4
nerdyturtlez.com,4,2
zenodo.org,3,3
