referrer,views_total,views_unique
systemsomicslab.github.io,2040,531
Google,500,41
github.com,145,26
mail.google.com,29,2
cn.bing.com,16,5
prime.psc.riken.jp,8,4
zenodo.org,7,4
Bing,5,3
biorxiv.org,3,1
es.search.yahoo.com,1,1
