referrer,views_total,views_unique
systemsomicslab.github.io,1664,714
Google,119,55
github.com,113,27
Bing,69,38
doubao.com,19,2
chatgpt.com,14,12
mail-attachment.googleusercontent.com,4,3
DuckDuckGo,4,2
chat.zalo.me,3,1
biorxiv.org,1,1
