referrer,views_total,views_unique
systemsomicslab.github.io,2037,648
Google,405,56
github.com,320,20
prime.psc.riken.jp,20,13
Bing,15,9
mail.google.com,9,2
cn.bing.com,7,4
statics.teams.cdn.office.net,6,3
DuckDuckGo,5,3
zenodo.org,4,4
