referrer,views_total,views_unique
systemsomicslab.github.io,1990,610
Google,398,55
github.com,236,20
prime.psc.riken.jp,20,12
Bing,13,7
cn.bing.com,7,4
zenodo.org,5,5
DuckDuckGo,5,3
statics.teams.cdn.office.net,5,2
nerdyturtlez.com,4,2
