referrer,views_total,views_unique
systemsomicslab.github.io,2294,728
Google,182,57
github.com,92,23
cn.bing.com,36,11
Bing,27,14
prime.psc.riken.jp,24,4
statics.teams.cdn.office.net,16,4
chatgpt.com,11,4
ca.search.yahoo.com,11,1
DuckDuckGo,9,3
