referrer,views_total,views_unique
systemsomicslab.github.io,1677,690
Google,142,81
github.com,90,24
Bing,58,30
chatgpt.com,38,14
teams.public.onecdn.static.microsoft,14,4
Yahoo,11,2
DuckDuckGo,9,1
Baidu,4,3
nature.com,3,3
