referrer,views_total,views_unique
systemsomicslab.github.io,2016,854
Google,290,87
github.com,190,38
Bing,90,53
chatgpt.com,25,14
claude.ai,16,3
chat.mistral.ai,14,1
nature.com,10,7
statics.teams.cdn.office.net,6,3
DuckDuckGo,6,2
