referrer,views_total,views_unique
systemsomicslab.github.io,2127,656
Google,218,65
github.com,90,25
Bing,30,10
prime.psc.riken.jp,11,8
mail.yahoo.co.jp,11,3
mail.google.com,7,5
chatgpt.com,6,5
cn.bing.com,6,5
zenodo.org,6,5
