time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-25 00:00:00+00:00,7,5,367,164
2025-02-26 00:00:00+00:00,17,7,531,150
2025-02-27 00:00:00+00:00,3,3,396,144
2025-02-28 00:00:00+00:00,7,5,310,139
2025-03-01 00:00:00+00:00,13,3,123,45
2025-03-02 00:00:00+00:00,7,5,123,50
2025-03-03 00:00:00+00:00,47,8,320,123
2025-03-04 00:00:00+00:00,14,8,310,111
2025-03-05 00:00:00+00:00,9,5,423,143
2025-03-06 00:00:00+00:00,11,6,295,110
2025-03-07 00:00:00+00:00,9,7,310,108
2025-03-08 00:00:00+00:00,2,2,87,41
2025-03-09 00:00:00+00:00,7,4,98,43
2025-03-10 00:00:00+00:00,3,2,292,111
