referrer,views_total,views_unique
systemsomicslab.github.io,1737,591
Google,184,49
github.com,125,17
Bing,12,10
statics.teams.cdn.office.net,6,5
ecosia.org,6,2
away.vk.com,4,2
cn.bing.com,3,3
prime.psc.riken.jp,3,3
chatgpt.com,3,1
