referrer,views_total,views_unique
systemsomicslab.github.io,2034,838
Google,174,85
github.com,146,38
Bing,75,40
statics.teams.cdn.office.net,9,6
nature.com,8,5
chatgpt.com,8,4
doubao.com,6,2
DuckDuckGo,5,1
Yahoo,4,3
