referrer,views_total,views_unique
systemsomicslab.github.io,2062,637
Google,217,65
github.com,89,25
Bing,27,10
mail.yahoo.co.jp,12,4
prime.psc.riken.jp,11,8
mail.google.com,7,5
zenodo.org,6,5
chatgpt.com,6,5
cn.bing.com,5,4
