time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-18 00:00:00+00:00,9.0,9.0,475,118
2025-08-19 00:00:00+00:00,6.0,6.0,142,71
2025-08-20 00:00:00+00:00,34.0,20.0,309,124
2025-08-21 00:00:00+00:00,11.0,8.0,481,160
2025-08-22 00:00:00+00:00,12.0,10.0,334,125
2025-08-23 00:00:00+00:00,4.0,4.0,273,50
2025-08-24 00:00:00+00:00,2.0,2.0,218,54
2025-08-25 00:00:00+00:00,20.0,10.0,449,159
2025-08-26 00:00:00+00:00,34.0,13.0,454,175
2025-08-27 00:00:00+00:00,23.0,10.0,406,133
2025-08-28 00:00:00+00:00,15.0,6.0,263,112
2025-08-29 00:00:00+00:00,10.0,8.0,201,101
2025-08-30 00:00:00+00:00,4.0,4.0,61,40
2025-08-31 00:00:00+00:00,,,85,40
