referrer,views_total,views_unique
systemsomicslab.github.io,1232,456
Bing,146,43
Google,123,33
nature.com,81,4
github.com,28,7
zenodo.org,15,5
linkedin.com,9,1
mzmine-ms-dial-gsoc.github.io,8,1
Yahoo,2,2
chatgpt.com,2,1
