referrer,views_total,views_unique
systemsomicslab.github.io,1952,750
Google,197,89
Bing,162,58
github.com,71,27
perplexity.ai,5,2
Baidu,4,2
Yahoo,3,3
statics.teams.cdn.office.net,3,3
nature.com,3,2
chatgpt.com,2,2
