referrer,views_total,views_unique
systemsomicslab.github.io,1991,635
Google,306,59
github.com,78,18
Bing,18,6
nature.com,10,7
prime.psc.riken.jp,7,5
chatgpt.com,5,2
cn.bing.com,4,3
zenodo.org,3,2
teams.microsoft.com,3,2
