referrer,views_total,views_unique
systemsomicslab.github.io,1597,607
Bing,182,68
cn.bing.com,177,59
Google,135,60
github.com,93,17
chatgpt.com,16,7
statics.teams.cdn.office.net,12,6
nature.com,12,4
DuckDuckGo,7,3
zenodo.org,4,2
