referrer,views_total,views_unique
systemsomicslab.github.io,1829,643
Bing,250,79
Google,154,56
cn.bing.com,133,59
github.com,105,24
DuckDuckGo,12,6
chatgpt.com,6,3
nature.com,5,4
zenodo.org,3,3
bio.informatik.uni-jena.de,3,1
