referrer,views_total,views_unique
systemsomicslab.github.io,2093,673
Google,178,57
github.com,86,21
cn.bing.com,41,13
Bing,19,13
statics.teams.cdn.office.net,11,3
ca.search.yahoo.com,11,1
DuckDuckGo,8,2
prime.psc.riken.jp,6,3
nature.com,4,2
