referrer,views_total,views_unique
systemsomicslab.github.io,1590,552
Google,154,44
Bing,128,31
nature.com,80,3
Baidu,32,1
github.com,27,5
zenodo.org,14,4
chatgpt.com,10,2
linkedin.com,9,1
mzmine-ms-dial-gsoc.github.io,8,1
