referrer,views_total,views_unique
systemsomicslab.github.io,1613,574
Bing,207,83
Google,166,57
cn.bing.com,81,46
github.com,80,15
nature.com,31,6
DuckDuckGo,13,3
ecosia.org,12,1
chatgpt.com,11,6
com.google.android.gm,9,2
