referrer,views_total,views_unique
systemsomicslab.github.io,1921,668
cn.bing.com,183,63
Bing,175,67
Google,150,57
github.com,124,28
chatgpt.com,19,7
nature.com,16,5
statics.teams.cdn.office.net,12,6
prime.psc.riken.jp,8,5
ecosia.org,4,3
