referrer,views_total,views_unique
systemsomicslab.github.io,1531,554
Google,163,48
Bing,127,56
cn.bing.com,118,54
github.com,56,21
nature.com,25,1
DuckDuckGo,15,4
chatgpt.com,7,4
zenodo.org,6,4
prime.psc.riken.jp,6,3
