referrer,views_total,views_unique
systemsomicslab.github.io,2223,590
github.com,201,11
Google,146,35
lms.uwa.edu.au,48,16
cn.bing.com,15,5
prime.psc.riken.jp,13,7
Bing,13,5
nerdyturtlez.com,7,6
zenodo.org,6,4
mail.google.com,6,1
