time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-22 00:00:00+00:00,26.0,10.0,417,144
2025-04-23 00:00:00+00:00,34.0,10.0,471,157
2025-04-24 00:00:00+00:00,72.0,12.0,590,149
2025-04-25 00:00:00+00:00,53.0,12.0,417,149
2025-04-26 00:00:00+00:00,7.0,5.0,142,57
2025-04-27 00:00:00+00:00,4.0,2.0,152,57
2025-04-28 00:00:00+00:00,85.0,12.0,649,189
2025-04-29 00:00:00+00:00,5.0,3.0,412,131
2025-04-30 00:00:00+00:00,4.0,3.0,279,120
2025-05-01 00:00:00+00:00,12.0,7.0,260,80
2025-05-02 00:00:00+00:00,104.0,10.0,300,73
2025-05-03 00:00:00+00:00,12.0,7.0,104,41
2025-05-04 00:00:00+00:00,6.0,4.0,147,55
2025-05-05 00:00:00+00:00,,,190,76
