referrer,views_total,views_unique
systemsomicslab.github.io,2172,563
github.com,328,11
Google,154,37
lms.uwa.edu.au,49,16
prime.psc.riken.jp,18,8
cn.bing.com,15,5
Bing,13,5
biorxiv.org,12,2
nerdyturtlez.com,7,6
mail.google.com,4,1
