referrer,views_total,views_unique
systemsomicslab.github.io,1565,531
Google,177,65
github.com,72,13
Bing,21,12
wmail.hines.hokudai.ac.jp,8,2
chatgpt.com,4,1
qwant.com,3,1
zenodo.org,2,2
remoteassistance.support.services.microsoft.com,2,2
nature.com,2,1
