referrer,views_total,views_unique
systemsomicslab.github.io,1552,579
Google,214,83
Bing,90,32
github.com,87,26
chatgpt.com,11,5
nature.com,6,3
prime.psc.riken.jp,6,2
yandex.ru,3,1
DuckDuckGo,2,2
Yahoo,2,2
