referrer,views_total,views_unique
systemsomicslab.github.io,1501,595
Google,206,73
Bing,196,73
github.com,177,14
cn.bing.com,153,66
DuckDuckGo,10,5
chatgpt.com,7,5
copilot.microsoft.com,7,1
nature.com,6,3
zenodo.org,2,2
