referrer,views_total,views_unique
systemsomicslab.github.io,2411,676
github.com,862,18
Google,150,41
Bing,25,7
prime.psc.riken.jp,21,14
cn.bing.com,8,4
mail.google.com,7,1
lms.uwa.edu.au,3,2
nerdyturtlez.com,3,1
DuckDuckGo,2,2
