referrer,views_total,views_unique
systemsomicslab.github.io,1681,554
Google,189,55
Bing,73,16
github.com,55,11
trello.com,18,1
chatgpt.com,14,4
nature.com,9,2
DuckDuckGo,3,2
qwant.com,3,2
oods.univie.ac.at,3,1
