referrer,views_total,views_unique
systemsomicslab.github.io,1300,410
Bing,136,60
Google,113,45
cn.bing.com,60,42
github.com,31,11
zenodo.org,24,2
copilot.microsoft.com,16,1
nature.com,14,5
com.google.android.gm,7,1
chatgpt.com,5,3
