referrer,views_total,views_unique
systemsomicslab.github.io,1693,750
Google,190,88
Bing,87,46
chatgpt.com,83,35
github.com,58,35
Baidu,7,6
DuckDuckGo,7,4
nature.com,6,4
claude.ai,4,2
zenodo.org,3,3
