referrer,views_total,views_unique
systemsomicslab.github.io,1446,574
Bing,190,71
cn.bing.com,148,64
Google,105,58
github.com,59,14
DuckDuckGo,12,4
chatgpt.com,7,5
zenodo.org,4,3
nature.com,4,2
prime.psc.riken.jp,2,2
