time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-01 00:00:00+00:00,13,3,123,45
2025-03-02 00:00:00+00:00,7,5,123,50
2025-03-03 00:00:00+00:00,47,8,320,123
2025-03-04 00:00:00+00:00,14,8,310,111
2025-03-05 00:00:00+00:00,9,5,423,143
2025-03-06 00:00:00+00:00,11,6,295,110
2025-03-07 00:00:00+00:00,9,7,310,108
2025-03-08 00:00:00+00:00,2,2,87,41
2025-03-09 00:00:00+00:00,7,4,98,43
2025-03-10 00:00:00+00:00,7,4,297,113
2025-03-11 00:00:00+00:00,7,6,385,140
2025-03-12 00:00:00+00:00,10,5,280,132
2025-03-13 00:00:00+00:00,8,5,323,146
2025-03-14 00:00:00+00:00,6,4,312,120
