referrer,views_total,views_unique
systemsomicslab.github.io,1599,569
Bing,192,59
cn.bing.com,133,65
Google,131,50
github.com,52,11
DuckDuckGo,11,5
zenodo.org,6,2
nature.com,5,4
chatgpt.com,5,3
qr.quel.jp,2,2
