time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-02 00:00:00+00:00,93,38,297,144
2026-03-03 00:00:00+00:00,96,39,401,147
2026-03-04 00:00:00+00:00,121,50,274,132
2026-03-05 00:00:00+00:00,109,48,304,145
2026-03-06 00:00:00+00:00,101,42,311,137
2026-03-07 00:00:00+00:00,106,41,87,49
2026-03-08 00:00:00+00:00,102,40,152,64
2026-03-09 00:00:00+00:00,98,48,386,157
2026-03-10 00:00:00+00:00,162,54,446,152
2026-03-11 00:00:00+00:00,123,48,498,175
2026-03-12 00:00:00+00:00,99,43,321,132
2026-03-13 00:00:00+00:00,115,46,303,148
2026-03-14 00:00:00+00:00,119,54,133,57
2026-03-15 00:00:00+00:00,99,37,84,47
