referrer,views_total,views_unique
systemsomicslab.github.io,1539,706
Google,129,73
github.com,102,25
Bing,61,29
chatgpt.com,46,17
statics.teams.cdn.office.net,11,2
teams.public.onecdn.static.microsoft,9,4
zenodo.org,5,4
Yahoo,3,1
claude.ai,2,2
