referrer,views_total,views_unique
systemsomicslab.github.io,1817,548
github.com,172,12
Google,159,35
cn.bing.com,18,6
prime.psc.riken.jp,10,5
mail.google.com,9,1
Bing,8,3
zenodo.org,5,3
DuckDuckGo,3,2
copilot.microsoft.com,2,2
