referrer,views_total,views_unique
systemsomicslab.github.io,1508,546
Bing,164,56
cn.bing.com,159,71
Google,143,54
github.com,48,11
DuckDuckGo,8,3
zenodo.org,7,3
prime.psc.riken.jp,5,2
nature.com,4,3
chatgpt.com,2,2
