referrer,views_total,views_unique
systemsomicslab.github.io,2236,595
github.com,237,11
Google,147,36
lms.uwa.edu.au,48,16
cn.bing.com,15,5
prime.psc.riken.jp,14,8
Bing,13,5
biorxiv.org,12,2
nerdyturtlez.com,7,6
zenodo.org,6,4
