referrer,views_total,views_unique
systemsomicslab.github.io,1585,575
Bing,257,86
Google,230,64
cn.bing.com,95,45
github.com,72,15
nature.com,34,7
DuckDuckGo,23,5
cl.search.yahoo.com,20,2
chatgpt.com,17,5
ecosia.org,12,1
