referrer,views_total,views_unique
systemsomicslab.github.io,1770,773
Google,217,67
github.com,174,28
Bing,86,48
chatgpt.com,24,13
Yahoo,15,6
DuckDuckGo,13,8
claude.ai,9,1
zenodo.org,7,4
yandex.ru,6,3
