referrer,views_total,views_unique
systemsomicslab.github.io,1409,515
Google,196,40
github.com,121,20
Bing,21,12
chatgpt.com,5,2
away.vk.com,4,2
prime.psc.riken.jp,3,3
statics.teams.cdn.office.net,3,2
cn.bing.com,2,2
chat.zalo.me,2,1
